CustomerID,Money Spent Entropy,Mean Days btw Purchases,Mean Products In Basket,Mean Qta,Mean Money Spent,Customer Type
15142,2.3625802346643456,697.0,11.0,10.25,13.8,medium-spending
15143,2.299472647729289,697.0,10.0,0.0,0.0,low-spending
15144,4.458223907026633,59.91666800000001,6.133333333333334,24.866666666666664,46.31,high-spending
15145,3.4124321625464464,120.0,8.0,27.761904761904763,39.43428571428572,high-spending
15146,3.711438216643141,127.0,21.5,18.68,26.021999999999995,medium-spending
15147,2.522993185136113,697.0,13.0,12.0,12.942857142857143,medium-spending
15148,2.6800139995528065,697.0,15.0,8.8,13.56,medium-spending
15149,1.788225042680446,697.0,6.0,5.333333333333333,16.8,medium-spending
15152,4.802145868005305,47.333332,9.692307692307693,30.737154150197632,42.520869565217396,high-spending
15153,2.1647949103192983,697.0,9.0,7.428571428571429,13.654285714285715,medium-spending
15154,1.951259504143956,697.0,8.0,2.0,5.9,low-spending
15156,3.401221412290837,61.0,10.333333333333334,9.333333333333334,14.888571428571426,medium-spending
15157,3.584799747803729,145.0,12.666666666666664,21.03030303030303,28.68874458874459,medium-spending
15160,0.6869615765973234,697.0,2.0,0.0,0.0,medium-spending
15163,2.2355484432790877,174.0,5.0,14.166666666666664,20.77166666666667,medium-spending
15164,3.9527740628299695,69.0,19.33333333333333,9.551282051282051,18.45320512820513,medium-spending
15165,2.5374578748812207,697.0,13.0,7.25,14.025,medium-spending
15167,2.656630914058747,697.0,16.0,3.25,7.725,low-spending
15168,1.091627846724338,697.0,3.0,8.0,16.2,medium-spending
15172,4.008487542146004,106.75,11.4,24.454545454545453,43.645606060606056,high-spending
15174,1.7797343228802345,697.0,6.0,9.333333333333334,14.866666666666667,medium-spending
15175,2.0560714882503284,697.0,8.0,12.0,13.971428571428573,medium-spending
15178,1.0296530140645737,697.0,3.0,10.0,10.5,low-spending
15179,3.5787078775165777,150.5,12.666666666666664,21.583333333333336,26.743452380952384,medium-spending
15180,1.0851928546349756,697.0,3.0,8.333333333333334,12.75,medium-spending
15181,0.0,697.0,1.0,0.0,0.0,medium-spending
15182,2.9046807840716204,144.0,9.5,18.666666666666664,26.906666666666666,medium-spending
15184,2.485459562264186,247.0,7.0,13.571428571428571,21.392857142857142,medium-spending
15186,2.135450721689221,154.0,4.5,19.5,31.125,high-spending
15187,3.5345923116179043,77.57143,4.0,20.083333333333336,24.226666666666667,medium-spending
15189,3.721237354352188,77.72726999999998,1.9130434782608696,16.03333333333333,27.547666666666665,medium-spending
15192,2.5062492412073856,226.0,4.333333333333333,16.8,22.339999999999996,medium-spending
15193,1.0900596587107838,697.0,3.0,12.0,15.0,medium-spending
15194,4.846586719479504,74.21429,8.866666666666667,30.557142857142857,43.16952380952381,high-spending
15197,2.6427251144438397,329.0,7.5,17.333333333333332,28.599999999999998,medium-spending
15198,1.721924072421927,32.0,3.0,11.0,15.83,medium-spending
15201,2.8730896145449485,51.666668,3.8,23.666666666666664,29.583333333333336,high-spending
15203,4.4992848650989865,63.2,16.0,26.545454545454543,36.601010101010104,high-spending
15204,1.0907115534410028,697.0,3.0,11.0,15.75,medium-spending
15205,2.8018493619529137,160.0,8.5,20.238095238095234,27.878571428571426,medium-spending
15206,1.0986122886681096,48.0,1.5,6.0,17.700000000000006,medium-spending
15208,2.641713160745999,58.5,3.0,6.25,12.7775,medium-spending
15210,2.046759282985374,697.0,8.0,10.142857142857142,11.652857142857144,low-spending
15212,1.3694725898579605,697.0,4.0,6.666666666666668,14.066666666666665,medium-spending
15213,2.9089628829778804,11.0,9.5,9.357142857142858,13.210714285714285,medium-spending
15214,4.007502738723291,109.42857,7.125,29.19047619047619,44.03380952380952,high-spending
15215,2.68480401386034,198.0,5.0,14.0,31.84,medium-spending
15218,3.702313668117346,38.5,5.222222222222221,16.976190476190474,22.70880952380952,medium-spending
15219,0.0,697.0,1.0,0.0,0.0,medium-spending
15220,4.0208174186595835,39.8,9.666666666666666,25.46666666666667,42.69266666666667,high-spending
15223,2.110277449739517,24.0,4.5,9.4,14.95,medium-spending
15224,1.7825253551401208,697.0,6.0,11.0,14.75,medium-spending
15225,2.4441194870118994,697.0,12.0,11.666666666666664,15.65,medium-spending
15226,1.5441422388761257,697.0,5.0,6.0,15.3,medium-spending
15227,2.8967361074427234,112.66666399999998,3.8,22.75,24.5875,medium-spending
15228,4.02134501911112,107.0,14.75,9.363636363636363,14.19909090909091,medium-spending
15230,2.4412882150009216,697.0,12.0,9.0,15.05,medium-spending
15232,1.8329679783425803,27.0,3.5,10.0,8.5,low-spending
15234,2.28665716969357,697.0,10.0,9.25,15.3375,medium-spending
15235,4.347314761328016,97.22222,6.75,25.4375,40.528124999999996,high-spending
15236,1.3804513469572774,697.0,4.0,10.5,15.6,medium-spending
15237,4.006860729104277,63.33333199999999,14.0,28.216006216006214,42.67290598290598,high-spending
15238,2.9363410426642944,122.0,6.333333333333332,18.0,33.02571428571428,high-spending
15239,3.4214560083690944,68.0,16.0,10.952380952380953,14.448571428571427,medium-spending
15240,3.5744322984650267,240.25,7.4,19.476190476190474,30.95285714285714,high-spending
15241,3.855563663625909,105.57143,6.125,27.96078431372549,42.77058823529411,high-spending
15243,2.6525658625263904,697.0,15.0,9.454545454545457,11.998181818181815,low-spending
15244,2.845066013492169,6.0,9.0,8.76923076923077,14.436923076923078,medium-spending
15245,3.971164330632828,63.5,18.33333333333333,20.68181818181818,30.08863636363637,high-spending
15246,3.351830062678693,120.0,14.5,13.238095238095239,28.078571428571426,medium-spending
15252,3.2566766736997743,179.0,13.5,17.5,27.75,medium-spending
15253,3.265199258602634,92.5,5.4,20.8,31.979999999999997,high-spending
15254,2.379024577611617,697.0,11.0,7.875,15.315,medium-spending
15255,3.1453095868585663,697.0,25.0,9.882352941176473,12.878823529411767,medium-spending
15256,1.7015676236796806,697.0,6.0,7.75,12.0125,low-spending
15257,0.0,697.0,1.0,12.0,10.2,low-spending
15258,2.2935353706725583,19.0,5.0,5.777777777777778,15.422222222222226,medium-spending
15260,3.420809983996365,113.0,5.5,17.25,27.929166666666667,medium-spending
15261,2.067964759841601,697.0,8.0,11.0,15.65,medium-spending
15262,1.9185695889309784,697.0,7.0,12.0,12.6,low-spending
15263,1.5953592462704247,697.0,5.0,9.0,13.169999999999998,medium-spending
15264,2.250472470562116,697.0,10.0,8.833333333333334,12.68,medium-spending
15265,3.5379536885139213,203.0,17.5,20.545454545454547,28.58181818181818,medium-spending
15266,0.0,697.0,1.0,4.0,15.0,medium-spending
15270,2.622634479649724,96.5,3.75,9.4,13.45,medium-spending
15271,4.699328284803988,147.64285,9.066666666666666,21.027846705266057,37.83075085010568,high-spending
15272,2.9708786563551803,29.0,11.0,3.8571428571428568,8.6,low-spending
15274,3.3597059675367333,193.0,15.0,17.084615384615383,29.402076923076926,high-spending
15275,2.687311433364544,697.0,15.0,10.333333333333334,14.003333333333332,medium-spending
15276,1.0986122886681096,697.0,3.0,0.0,0.0,medium-spending
15277,1.5028582056221826,697.0,5.0,12.0,15.8,medium-spending
15279,2.04135668257708,697.0,8.0,7.142857142857142,13.142857142857142,medium-spending
15280,1.8286482055949127,697.0,7.0,6.25,8.1625,low-spending
15281,4.138292626950091,81.75,7.222222222222222,26.827380952380953,42.6765873015873,high-spending
15287,2.0523656776374373,697.0,8.0,9.333333333333334,13.65,medium-spending
15288,3.45123546241494,102.5,8.0,25.18181818181818,36.95227272727273,high-spending
15289,3.3662475167403376,95.0,10.0,34.121212121212125,41.04242424242425,high-spending
15290,4.125474277582094,66.5,3.7222222222222223,26.153846153846153,40.6186013986014,high-spending
15291,2.9150902762437343,176.83333000000005,2.7142857142857144,31.4,42.236000000000004,high-spending
15292,2.0175469929514285,697.0,9.0,2.4,8.2,low-spending
15296,4.7390748204434,106.5,23.6,22.215118215118217,44.08282051282051,high-spending
15297,3.2156309089814274,71.0,8.666666666666666,15.535714285714286,26.500714285714288,medium-spending
15298,4.4661062685532995,90.888885,8.363636363636363,31.193103448275856,38.08213793103448,high-spending
15300,2.8246206188445466,697.0,17.0,9.125,15.97125,medium-spending
15301,4.598602947659886,74.14286,11.888888888888893,28.009860265945456,38.40274678837052,high-spending
15303,3.113569646921765,697.0,24.0,9.066666666666666,13.779999999999996,medium-spending
15304,2.074537363764384,161.66666999999995,2.0,5.6,16.76,medium-spending
15306,3.3998331813345897,43.0,10.333333333333334,8.636363636363637,15.71,medium-spending
15307,0.6881388137135884,697.0,2.0,6.0,17.700000000000006,medium-spending
15308,2.383036825078695,697.0,11.0,11.142857142857142,14.7,medium-spending
15312,3.2904007106396627,93.0,7.25,18.5,26.866818181818182,medium-spending
15314,2.5268476600310468,697.0,13.0,9.818181818181818,14.063636363636364,medium-spending
15315,2.4727657355072044,66.0,6.0,11.333333333333336,15.3,medium-spending
15318,0.6931471805599453,697.0,2.0,12.0,15.0,medium-spending
15319,0.6798376211857489,697.0,2.0,0.0,0.0,medium-spending
15320,2.6371012110378924,697.0,16.0,3.2,7.92,low-spending
15321,3.9360401495994353,221.0,17.666666666666668,19.256410256410255,31.922307692307697,high-spending
15322,3.1060430268859482,697.0,24.0,9.2,13.472000000000001,medium-spending
15325,1.5700736225640786,697.0,5.0,4.0,6.68,low-spending
15326,2.0665564184019853,697.0,8.0,7.0,13.725,medium-spending
15327,1.5915247455900643,697.0,5.0,12.0,15.96,medium-spending
15329,3.144078912363806,66.0,8.0,19.333333333333336,29.270000000000003,high-spending
15332,2.3241721342724846,697.0,3.6666666666666665,10.666666666666666,14.4,medium-spending
15333,2.023336181023588,697.0,8.0,8.25,13.5375,medium-spending
15334,3.586249203112496,16.0,15.333333333333336,5.8,9.056666666666667,low-spending
15335,2.242313811400096,697.0,11.0,5.5,8.865,low-spending
15342,2.7345947943978577,697.0,16.0,8.75,14.5875,medium-spending
15343,1.8966003094289976,697.0,7.0,7.333333333333332,11.766666666666666,low-spending
15344,1.5988060978337968,697.0,5.0,5.333333333333333,14.94,medium-spending
15345,1.7672918925829435,697.0,6.0,9.0,13.74,medium-spending
15346,2.2903519000464234,697.0,10.0,9.75,14.849999999999998,medium-spending
15347,1.3767161972867064,697.0,4.0,6.0,17.700000000000006,medium-spending
15348,1.8737576239229925,697.0,7.0,9.0,13.8,medium-spending
15349,3.106232962173018,29.0,13.0,10.666666666666668,17.456666666666663,medium-spending
15350,1.3862943611198906,697.0,4.0,0.0,0.0,medium-spending
15351,4.3551288533259305,189.33333000000002,14.142857142857142,10.480952380952381,20.99142857142857,medium-spending
15353,3.226061719186023,261.0,15.5,15.863636363636363,22.66590909090909,medium-spending
15355,0.0,697.0,1.0,4.0,11.8,medium-spending
15360,1.0935344530326354,697.0,3.0,0.0,0.0,medium-spending
15361,0.0,697.0,1.0,12.0,10.2,low-spending
15363,2.4223873700876037,697.0,12.0,8.166666666666666,13.658333333333333,medium-spending
15364,2.4958757910457803,40.0,6.5,10.5,14.73,medium-spending
15365,4.105132228924089,96.666664,9.142857142857142,16.22380952380952,28.95109523809524,medium-spending
15366,2.9175469230421216,283.0,9.5,6.0,14.7375,medium-spending
15367,3.948121285143264,50.0,18.0,17.684210526315788,28.917105263157893,high-spending
15370,3.938014308298776,121.25,11.0,23.47070707070707,38.56696969696969,high-spending
15373,3.5464872544723147,116.5,4.5555555555555545,13.899999999999999,41.728,medium-spending
15374,0.0,697.0,1.0,0.0,0.0,medium-spending
15376,4.260286340540319,149.0,26.33333333333333,19.761387163561075,32.738897515527945,high-spending
15379,4.668360309191521,112.5,16.142857142857142,28.731923076923074,43.71192307692308,high-spending
15380,2.3018318103347366,126.66666399999998,2.5,14.0,45.81,medium-spending
15381,1.3479281817915671,697.0,4.0,0.0,0.0,medium-spending
15384,2.7945423173278416,190.0,8.5,20.0,31.733333333333334,high-spending
15385,2.0941580661058468,697.0,9.0,9.25,12.07,low-spending
15386,2.693632122444781,697.0,15.0,10.428571428571429,14.421428571428573,medium-spending
15388,1.9004025840527805,697.0,7.0,8.666666666666666,11.656666666666665,low-spending
15392,3.550292499141848,190.33333000000002,9.25,16.763157894736842,27.490263157894738,medium-spending
15393,2.1265546061896035,265.0,4.5,18.0,26.9,medium-spending
15394,4.057282467292061,116.33333600000002,14.75,14.8,31.46,high-spending
15396,1.5808185358593017,697.0,5.0,9.333333333333334,13.4,medium-spending
15397,0.0,697.0,1.0,4.0,15.0,medium-spending
15398,3.6980673020650814,62.0,21.0,9.461538461538463,15.31846153846154,medium-spending
15399,3.4916947683443587,77.0,11.333333333333336,18.575757575757574,29.17363636363637,high-spending
15400,0.6730116670092565,697.0,2.0,12.0,12.6,low-spending
15402,2.0257129172097232,48.0,5.0,5.6,13.12,medium-spending
15406,3.0967855764792653,83.0,14.5,14.5,23.438125,medium-spending
15407,2.978293914341774,169.66666999999995,5.75,19.733333333333334,25.434666666666665,medium-spending
15408,2.4756419630984423,697.0,14.0,4.0,8.2,low-spending
15410,3.769701655629066,71.57143,5.625,12.0,33.00000000000001,medium-spending
15411,3.7697619397150777,72.666664,12.25,13.948571428571428,27.402,medium-spending
15412,1.3403858193018587,697.0,4.0,3.5,9.025,medium-spending
15414,2.931950127656795,279.0,7.0,21.5,28.825,high-spending
15415,3.359204796795331,697.0,32.0,7.6818181818181825,10.868636363636368,low-spending
15416,4.5157433291285685,60.33333199999999,24.0,18.149677419354838,28.844477419354835,high-spending
15417,3.286935882106657,697.0,27.0,9.571428571428571,16.307142857142857,medium-spending
15419,0.6911927820032008,697.0,2.0,9.0,16.349999999999998,medium-spending
15421,3.574498539969312,155.5,9.25,21.5,41.724999999999994,high-spending
15422,1.5783143524361232,697.0,2.5,7.333333333333332,13.5,medium-spending
15424,1.9483153793890249,697.0,4.0,8.0,12.72,medium-spending
15426,4.148959366616013,185.66666999999998,17.4,10.114285714285714,22.426119047619046,medium-spending
15428,1.35065229064544,697.0,4.0,12.0,10.2,low-spending
15429,2.708734039344135,49.0,11.5,4.857142857142857,7.671428571428571,low-spending
15432,2.1328893150938533,697.0,9.0,5.2,12.427999999999999,low-spending
15433,3.4470887841378106,202.0,16.0,19.581818181818182,28.64272727272727,medium-spending
15434,2.8059654977849044,105.66666399999998,3.4,7.2,15.84,medium-spending
15435,2.39912841884324,697.0,12.0,2.4,6.68,low-spending
15437,2.542817376203689,697.0,17.0,2.0,5.766666666666668,low-spending
15438,2.28643010014238,697.0,12.0,3.7142857142857135,8.499999999999998,low-spending
15440,3.1669423090356466,77.0,10.0,10.475,18.965,medium-spending
15445,0.0,697.0,1.0,0.0,0.0,medium-spending
15447,1.7659543893757756,697.0,6.0,10.666666666666666,12.906666666666665,medium-spending
15448,2.877318398458085,697.0,18.0,9.714285714285714,14.188571428571427,medium-spending
15449,3.5919429889258576,117.5,12.666666666666664,32.230769230769226,41.72164835164835,high-spending
15450,2.7165099955517373,697.0,16.0,8.571428571428571,12.681428571428569,medium-spending
15452,3.361607682896694,102.5,12.0,11.80952380952381,25.095714285714287,medium-spending
15453,4.3159435936693225,78.333336,12.428571428571427,14.674242424242426,23.750227272727273,medium-spending
15454,2.568195622961143,697.0,16.0,5.6,8.620000000000001,low-spending
15456,3.508486833365577,19.0,11.666666666666664,8.0,13.511333333333333,medium-spending
15458,1.0767471399778437,697.0,3.0,12.0,15.0,medium-spending
15460,2.4291955477632547,697.0,13.0,3.571428571428572,7.25,low-spending
15462,2.1893229696075283,57.0,3.0,10.857142857142858,15.0,medium-spending
15463,1.3023502428306009,697.0,4.0,12.0,12.6,low-spending
15465,2.212183296515335,148.0,1.1111111111111112,14.5,35.650000000000006,medium-spending
15466,3.1692693636971683,697.0,27.0,6.294117647058822,8.564117647058824,low-spending
15467,3.427084702709948,109.0,12.333333333333336,11.483333333333334,19.397,medium-spending
15468,2.5501030027279463,697.0,13.0,5.0,16.17,medium-spending
15469,2.14365116035895,19.0,4.5,8.0,14.4,medium-spending
15471,3.3583723012211237,697.0,35.0,4.466666666666667,8.297333333333334,low-spending
15472,3.4675390324951385,697.0,36.0,5.4,7.602499999999997,low-spending
15475,2.967484264757651,697.0,20.0,11.529411764705882,13.676470588235292,medium-spending
15478,2.702341897577619,16.0,8.0,7.333333333333332,12.18,low-spending
15480,2.7425358263715345,697.0,16.0,7.384615384615384,14.500000000000002,medium-spending
15482,1.6813003014459251,114.33333600000002,1.5,6.0,12.0,medium-spending
15483,2.39522411522765,70.0,3.5,6.0,8.666666666666666,medium-spending
15484,4.243485240968703,53.66666800000001,20.5,16.009302325581398,25.800697674418604,medium-spending
15485,2.678181298326125,303.5,5.0,12.0,15.0,medium-spending
15489,3.3610964381941963,44.0,10.333333333333334,9.875,13.7125,medium-spending
15491,4.086711296446044,62.25,10.666666666666666,19.546666666666667,26.96933333333333,medium-spending
15492,2.6942860131495587,46.0,7.5,9.5,15.285,medium-spending
15493,4.389751745784862,41.0,17.4,6.266666666666667,14.17707142857143,medium-spending
15494,3.3347461203565323,41.0,17.0,5.6818181818181825,9.447727272727274,low-spending
15500,3.2307419003050994,125.33333600000002,6.75,16.214285714285715,29.83928571428571,medium-spending
15502,4.376051437467408,102.166664,10.25,17.975,28.99791666666666,high-spending
15503,1.0986122886681096,697.0,3.0,0.0,0.0,medium-spending
15504,1.7040703402696962,697.0,6.0,2.0,7.5,low-spending
15505,3.237187345681765,51.5,8.666666666666666,16.323232323232325,29.371717171717172,medium-spending
15506,4.000331345513447,58.0,20.33333333333333,9.37037037037037,16.27777777777778,medium-spending
15507,2.0167582279084892,697.0,9.0,4.8,9.86,low-spending
15508,3.6176772624094067,21.0,7.666666666666668,4.208333333333333,9.954583333333334,low-spending
15511,3.5565192975073283,159.5,8.4,6.030303030303031,13.35439393939394,medium-spending
15512,1.9131412728581032,204.0,3.5,9.5,13.825,medium-spending
15513,4.633077843764381,129.36363,7.7142857142857135,24.846590909090907,44.043806818181814,high-spending
15514,4.163645892875886,58.714287,8.777777777777779,20.3625,35.300625000000004,high-spending
15516,1.5884271151653058,2.0,1.6666666666666667,3.2,6.38,medium-spending
15517,2.177989690676124,697.0,10.0,5.5555555555555545,10.444444444444443,low-spending
15518,4.5103379529361,154.8,19.666666666666668,16.630813397129188,27.735808612440188,medium-spending
15520,2.6436569457764008,697.0,15.0,12.0,12.6,low-spending
15521,4.293762256704076,128.0,11.714285714285715,27.761538461538464,38.94238461538461,high-spending
15522,2.787187004092436,64.0,10.0,18.444444444444446,25.633333333333333,medium-spending
15523,0.6931471805599453,697.0,2.0,8.0,10.0,low-spending
15526,0.0,697.0,1.0,0.0,0.0,medium-spending
15527,3.860170080548978,157.14285,7.5,23.050000000000004,37.55583333333333,high-spending
15528,1.7629898938741906,697.0,7.0,6.333333333333332,13.666666666666664,medium-spending
15530,3.8652955357680177,53.0,14.25,15.09375,25.8828125,medium-spending
15532,3.818059407718194,111.0,15.5,7.4789915966386555,17.15714285714285,medium-spending
15533,3.3738698089367767,57.5,11.666666666666664,4.681818181818182,9.370454545454548,low-spending
15535,2.55985027352361,154.0,5.333333333333333,5.5,13.025,medium-spending
15537,0.0,697.0,1.0,0.0,0.0,medium-spending
15539,3.2094112221884497,697.0,27.0,8.75,11.350833333333332,low-spending
15540,2.0106184899232766,697.0,8.0,8.571428571428571,12.542857142857144,low-spending
15541,1.0412597335159743,697.0,3.0,3.0,8.850000000000003,medium-spending
15543,2.400300119992386,697.0,14.0,4.8,10.079999999999998,low-spending
15544,5.01248316305266,193.5,17.444444444444443,27.469963369963374,35.974882783882784,high-spending
15545,1.7974452983083669,583.0,3.5,12.0,19.85333333333333,medium-spending
15549,3.996390876659485,119.5,21.33333333333333,18.297619047619047,29.436357142857144,high-spending
15550,3.4503381543879144,100.666664,8.75,12.383116883116884,19.984740259740256,medium-spending
15551,2.2882741523749948,697.0,11.0,8.333333333333334,10.283333333333333,low-spending
15552,2.1866147822767035,697.0,11.0,4.142857142857143,9.87857142857143,low-spending
15553,2.543324735310899,697.0,16.0,4.1,7.714999999999999,low-spending
15554,2.0620589816797947,697.0,8.0,7.5,14.175,medium-spending
15556,2.7538569899122165,697.0,19.0,7.083333333333332,9.654166666666667,low-spending
15557,1.5697941100381227,697.0,6.0,8.0,12.6,low-spending
15561,2.235456140614757,80.5,2.5,18.166666666666664,26.15833333333333,medium-spending
15563,3.7543590357719774,168.0,17.666666666666668,10.934343434343436,17.48813131313131,medium-spending
15565,1.5953139700704762,20.0,2.5,0.0,0.0,medium-spending
15567,1.0809077944206962,697.0,3.0,9.0,17.369999999999994,medium-spending
15568,2.8240530231079912,67.5,7.333333333333332,9.583333333333332,17.75,medium-spending
15569,1.564957250242801,93.0,2.5,0.0,0.0,medium-spending
15570,4.963787014473422,141.09091,14.25,20.498445998446,33.57412276612276,high-spending
15571,2.8901389809037554,91.0,5.75,8.166666666666666,17.706000000000003,medium-spending
15572,4.2821920425406805,102.5,12.857142857142858,11.118037135278515,19.426870026525197,medium-spending
15573,2.648988281861555,35.0,8.5,7.0,17.416666666666668,medium-spending
15574,3.127010396673152,244.0,9.666666666666666,19.285714285714285,34.39857142857143,high-spending
15576,3.1576488948511017,697.0,27.0,5.61904761904762,9.88,low-spending
15577,2.657871464222589,128.0,5.333333333333333,4.5,10.718333333333334,low-spending
15578,0.6730116670092565,697.0,2.0,0.0,0.0,medium-spending
15579,2.7533045655987505,11.0,8.5,2.571428571428572,6.945714285714287,low-spending
15581,3.2551955251224305,93.166664,4.25,11.25,25.01083333333333,medium-spending
15582,3.4215200778241392,127.5,10.666666666666666,21.05,43.71,high-spending
15584,3.7180534996751033,46.333332,12.25,10.0,14.255238095238099,medium-spending
15585,2.622235869506393,697.0,14.0,9.23076923076923,15.069230769230769,medium-spending
15587,0.6931471805599453,92.0,1.0,0.0,0.0,medium-spending
15589,2.9288308388079933,55.0,9.5,9.384615384615383,14.538461538461535,medium-spending
15592,2.272590389375892,697.0,10.0,10.222222222222221,13.897777777777774,medium-spending
15593,1.0608569471580214,697.0,3.0,12.0,12.6,low-spending
15594,3.758915730063352,73.0,11.0,28.20606060606061,44.52860606060606,high-spending
15596,3.5182678684662188,119.33333600000002,8.75,14.714285714285714,26.097012987012988,medium-spending
15597,2.732901790794065,697.0,16.0,10.5,13.2,medium-spending
15598,2.1854533550784563,697.0,9.0,12.0,15.0,medium-spending
15599,2.942612344448368,178.0,10.0,23.0,26.825,medium-spending
15601,5.118554226986012,85.23076999999998,12.5,29.104537974507018,42.270634256547574,high-spending
15602,2.238978260417485,129.25,2.0,18.666666666666664,32.0,high-spending
15604,2.3367634316546217,697.0,11.0,9.333333333333334,12.686666666666666,medium-spending
15605,3.3069801552619498,303.0,7.0,13.285714285714286,29.071428571428573,medium-spending
15606,3.565212905845533,88.75,4.333333333333333,19.076923076923077,29.33076923076923,high-spending
15607,1.5890269151739729,697.0,5.0,11.2,12.08,low-spending
15608,3.322275644354297,29.0,9.666666666666666,10.4,13.335999999999999,medium-spending
15609,1.784719017656864,697.0,6.0,9.2,15.54,medium-spending
15610,1.5954944864726812,697.0,5.0,8.666666666666666,15.286666666666667,medium-spending
15611,2.4976410218159883,43.6,2.1666666666666665,10.0,30.576,medium-spending
15618,3.2341125464995786,21.5,6.5,9.625,14.71375,medium-spending
15620,3.8723633143238723,151.0,16.666666666666668,20.891025641025642,26.409230769230767,medium-spending
15621,0.0,697.0,1.0,10.0,12.5,low-spending
15623,1.9239202881732933,697.0,7.0,7.333333333333332,14.199999999999998,medium-spending
15624,2.7890783976604787,46.666668,4.25,19.6,31.110000000000007,high-spending
15625,3.4710971937582413,148.0,8.5,21.35454545454546,27.951363636363634,medium-spending
15626,3.228020163734424,255.0,13.0,19.81818181818182,26.673636363636366,medium-spending
15628,4.5830033756000335,140.625,11.555555555555555,31.6540404040404,43.58737373737373,high-spending
15630,3.201866265206508,159.0,13.0,16.0,30.35000000000001,high-spending
15632,4.446278934596054,108.57143,11.25,24.793743890518083,43.78568914956012,high-spending
15634,2.0682397660913896,697.0,8.0,10.0,13.971428571428573,medium-spending
15636,2.7105830364658927,279.0,8.0,20.857142857142858,31.128571428571426,high-spending
15637,1.5535837215031305,697.0,5.0,7.333333333333332,14.699999999999998,medium-spending
15639,1.3862943611198906,697.0,4.0,4.0,15.0,medium-spending
15641,4.3110880262482425,84.666664,19.75,26.982142857142854,39.67559523809523,high-spending
15643,2.465083480730626,28.0,6.0,9.636363636363637,12.754545454545456,medium-spending
15644,4.4509846627928304,47.5,24.75,6.083333333333333,14.258333333333333,medium-spending
15645,2.447187133554335,697.0,14.0,6.0,10.259,low-spending
15646,2.7312028725017607,282.5,5.333333333333333,15.666666666666668,31.116666666666667,medium-spending
15648,2.247814396165916,63.0,5.0,15.333333333333336,32.099999999999994,medium-spending
15651,2.2385157113158693,13.0,3.333333333333333,6.857142857142858,15.085714285714285,medium-spending
15652,1.4828276821691229,697.0,5.0,7.0,11.6,low-spending
15653,1.3556331413105471,697.0,4.0,12.0,12.0,low-spending
15654,1.5602883934913423,17.0,2.5,9.0,15.15,medium-spending
15655,3.1420086295681267,697.0,24.0,12.0,13.875,medium-spending
15656,3.147598401076482,79.666664,6.0,26.93333333333333,42.645333333333326,high-spending
15658,2.814293698324127,192.33333000000002,4.5,12.533333333333331,29.880000000000003,medium-spending
15659,0.6931471805599453,697.0,2.0,12.0,15.0,medium-spending
15660,3.9422731229493793,85.6,7.857142857142858,31.096491228070178,45.50723684210526,high-spending
15663,1.7765987842926514,697.0,6.0,10.8,15.06,medium-spending
15664,1.9260221937552915,697.0,7.0,10.0,16.799999999999994,medium-spending
15665,4.058064887711722,102.0,33.0,14.793103448275861,23.169249492900605,medium-spending
15667,1.7243678013990826,697.0,6.0,12.0,15.0,medium-spending
15669,2.664662399567048,74.333336,3.75,19.714285714285715,30.148571428571426,high-spending
15670,2.0464740654602744,697.0,8.0,11.333333333333336,11.766666666666667,low-spending
15671,3.6825029685975488,151.25,8.4,21.22222222222222,25.616666666666667,medium-spending
15673,4.403594351572688,169.0,22.25,24.314285714285713,40.072428571428574,high-spending
15674,4.145502014563056,60.33333199999999,16.75,26.988888888888887,42.983333333333334,high-spending
15675,2.186063133630645,84.5,3.0,28.0,49.2,high-spending
15677,2.7802756167542837,697.0,17.0,11.5,14.195,medium-spending
15678,1.8897546081636567,697.0,7.0,10.0,12.9,medium-spending
15679,3.618085420856264,47.5,15.0,15.904761904761905,25.373809523809527,medium-spending
15680,3.6473010608743537,237.5,13.666666666666664,17.976470588235294,28.101764705882353,medium-spending
15681,2.7266766871816017,75.0,4.0,8.0,16.64,medium-spending
15683,2.0593782400784555,697.0,8.0,9.2,15.54,medium-spending
15687,4.34727972985896,98.71429,8.888888888888891,29.726833552920514,42.59664470794906,high-spending
15689,1.7228535310484738,360.0,3.0,10.5,14.4,medium-spending
15690,1.3661588475692021,697.0,4.0,12.0,12.6,low-spending
15692,2.1753850989856893,697.0,9.0,9.0,14.355,medium-spending
15694,2.996294787983532,139.5,2.555555555555556,18.0,42.5,high-spending
15695,2.8711256171535635,697.0,9.0,6.5,14.4775,medium-spending
15696,4.479306944299519,88.166664,13.428571428571427,19.43809523809524,40.506952380952384,high-spending
15699,2.076260227007076,697.0,8.0,7.0,15.85,medium-spending
15700,3.951073372453557,1.0,30.5,4.861111111111111,7.8844444444444415,low-spending
15703,1.3402764234291362,697.0,4.0,12.0,15.0,medium-spending
15704,3.760150521839733,84.0,12.75,7.558823529411764,12.842647058823529,medium-spending
15705,0.0,697.0,1.0,0.0,0.0,medium-spending
15706,3.3135968972630816,74.0,9.333333333333334,15.375,29.899583333333332,medium-spending
15707,4.22152109881747,144.66666999999995,21.5,11.3375,23.573124999999997,medium-spending
15708,4.530993007687208,178.33333000000005,15.571428571428573,14.808479532163744,31.886162280701758,high-spending
15709,0.0,697.0,1.0,10.0,16.5,medium-spending
15712,3.461859807655165,102.666664,8.25,27.9,38.61,high-spending
