CustomerID,Mean Days btw Purchases,Min Days btw Purchases,Max Days btw Purchases
16012,77.5,34,121
16013,270.33334,256,282
16014,233.0,228,238
16015,88.5,23,154
16016,170.33333,30,258
16017,697.0,697,697
16018,36.0,36,36
16019,92.42857,6,262
16020,197.0,197,197
16022,697.0,697,697
16023,110.0,74,146
16024,697.0,697,697
16025,697.0,697,697
16026,697.0,697,697
16027,39.0,39,39
16029,56.0,39,73
16030,697.0,697,697
16031,66.0,66,66
16033,102.17647,7,231
16034,91.0,12,170
16036,697.0,697,697
16037,184.5,140,229
16038,24.0,24,24
16040,92.5,65,120
16042,42.5,35,50
16043,305.0,297,313
16045,119.666664,35,163
16048,697.0,697,697
16049,17.5,2,33
16050,697.0,697,697
16052,697.0,697,697
16053,59.0,59,59
16054,697.0,697,697
16055,697.0,697,697
16056,697.0,697,697
16057,249.33333,228,280
16059,117.2,73,188
16062,223.33333,124,418
16063,697.0,697,697
16065,697.0,697,697
16066,71.0,43,104
16070,129.0,129,129
16071,697.0,697,697
16072,697.0,697,697
16076,71.75,24,158
16079,24.0,24,24
16080,14.0,14,14
16081,107.0,31,225
16083,260.0,260,260
16084,697.0,697,697
16085,86.25,24,157
16086,173.0,88,274
16091,74.0,74,74
16092,70.0,57,83
16094,118.5,48,189
16096,697.0,697,697
16097,697.0,697,697
16098,141.5,60,398
16099,87.5,87,88
16101,697.0,697,697
16102,27.0,27,27
16103,71.333336,30,137
16104,697.0,697,697
16105,697.0,697,697
16106,697.0,697,697
16107,42.0,9,75
16108,697.0,697,697
16109,697.0,697,697
16110,148.0,79,217
16112,74.0,74,74
16113,697.0,697,697
16114,697.0,697,697
16115,73.0,28,230
16116,697.0,697,697
16117,697.0,697,697
16119,259.0,259,259
16120,697.0,697,697
16121,69.0,69,69
16122,260.0,74,446
16123,697.0,697,697
16124,697.0,697,697
16125,697.0,697,697
16126,79.0,24,171
16127,697.0,697,697
16128,171.0,66,256
16131,94.0,32,156
16133,65.041664,1,284
16134,338.0,338,338
16135,697.0,697,697
16136,130.0,130,130
16139,94.0,94,94
16140,424.0,424,424
16141,697.0,697,697
16142,697.0,697,697
16143,137.6,64,256
16145,140.8,33,291
16146,29.0,29,29
16147,697.0,697,697
16149,69.0,69,69
16150,179.75,6,395
16153,76.25,31,167
16156,87.375,25,307
16157,49.0,49,49
16159,697.0,697,697
16161,63.666668,1,273
16163,697.0,697,697
16164,12.5,7,18
16168,105.13333,6,284
16169,109.333336,20,272
16170,55.8,15,140
16171,697.0,697,697
16172,150.33333,121,170
16173,172.8,13,317
16174,183.0,183,183
16175,28.333334,14,36
16177,697.0,697,697
16178,697.0,697,697
16179,697.0,697,697
16180,73.5,24,105
16181,697.0,697,697
16182,697.0,697,697
16183,697.0,697,697
16184,89.0,70,108
16185,216.0,216,216
16186,179.44444,1,660
16187,89.6,14,259
16188,124.333336,85,191
16189,70.0,70,70
16190,697.0,697,697
16191,145.28572,1,275
16193,697.0,697,697
16198,697.0,697,697
16200,47.0,47,47
16201,82.333336,24,159
16202,697.0,697,697
16203,222.0,80,438
16204,697.0,697,697
16205,61.0,27,95
16206,91.0,54,119
16207,697.0,697,697
16208,245.0,245,245
16209,71.333336,1,185
16210,89.9,3,214
16211,697.0,697,697
16212,321.0,321,321
16213,697.0,697,697
16214,119.5,70,169
16215,697.0,697,697
16216,697.0,697,697
16217,74.0,74,74
16218,159.25,48,442
16221,297.0,176,418
16222,697.0,697,697
16224,64.0,9,99
16225,49.666668,17,105
16226,4.0,4,4
16227,697.0,697,697
16229,53.0,53,53
16230,1.0,1,1
16232,58.5,17,100
16233,258.0,258,258
16235,170.66667,109,257
16236,697.0,697,697
16239,222.0,222,222
16240,53.0,53,53
16241,138.27272,39,324
16242,125.0,64,313
16243,127.0,127,127
16244,661.0,661,661
16245,116.5,39,194
16247,697.0,697,697
16248,697.0,697,697
16249,62.333332,25,102
16250,435.0,435,435
16253,12.0,12,12
16255,86.14286,2,201
16256,697.0,697,697
16258,67.666664,33,91
16260,697.0,697,697
16261,47.0,38,58
16265,106.28571,14,294
16266,26.6,6,42
16268,697.0,697,697
16270,697.0,697,697
16271,163.0,73,216
16272,697.0,697,697
16274,697.0,697,697
16275,697.0,697,697
16276,697.0,697,697
16278,697.0,697,697
16279,77.5,66,89
16281,697.0,697,697
16282,697.0,697,697
16283,148.33333,61,239
16284,70.0,70,70
16287,697.0,697,697
16292,697.0,697,697
16293,98.8,28,246
16295,74.333336,15,183
16297,697.0,697,697
16298,82.0,29,135
16302,697.0,697,697
16303,68.0,46,90
16305,697.0,697,697
16306,193.6,2,324
16309,134.0,134,134
16311,32.0,32,32
16313,131.0,131,131
16315,697.0,697,697
16316,86.8,20,199
16317,187.0,39,335
16318,697.0,697,697
16320,697.0,697,697
16321,251.0,251,251
16322,154.0,154,154
16324,99.0,99,99
16325,68.5,28,109
16326,127.27273,15,226
16327,112.4,45,261
16330,95.0,95,95
16332,129.0,16,303
16337,697.0,697,697
16338,697.0,697,697
16339,697.0,697,697
16340,697.0,697,697
16341,88.5,61,116
16342,52.0,34,70
16343,697.0,697,697
16345,697.0,697,697
16347,262.0,262,262
16348,145.8,61,223
16350,91.333336,16,161
16351,697.0,697,697
16352,284.0,284,284
16353,90.71429,12,262
16354,697.0,697,697
16356,38.0,38,38
16357,58.0,19,97
16358,50.666668,33,73
16359,42.285713,1,117
16360,167.4,80,313
16361,20.666666,15,31
16362,92.0,62,122
16363,697.0,697,697
16364,126.0,126,126
16365,161.0,161,161
16366,697.0,697,697
16367,61.0,61,61
16368,122.0,122,122
16369,89.0,62,116
16370,83.0,35,161
16372,697.0,697,697
16374,19.0,19,19
16376,314.0,314,314
16378,61.0,14,108
16379,233.0,193,283
16380,697.0,697,697
16383,194.0,194,194
16384,233.0,233,233
16385,212.0,186,238
16386,225.0,225,225
16387,697.0,697,697
16389,95.666664,25,135
16392,697.0,697,697
16393,75.333336,12,214
16394,116.5,70,163
16395,67.5,7,155
16398,129.0,129,129
16399,216.0,216,216
16400,697.0,697,697
16401,58.8,11,176
16402,697.0,697,697
16403,697.0,697,697
16404,697.0,697,697
16406,697.0,697,697
16407,88.28571,27,250
16409,146.5,33,282
16411,557.0,557,557
16412,697.0,697,697
16413,697.0,697,697
16414,697.0,697,697
16415,697.0,697,697
16416,15.0,13,17
16418,91.0,78,104
16419,146.75,71,244
16422,81.59259,5,216
16423,697.0,697,697
16425,697.0,697,697
16426,184.4,76,279
16427,21.0,21,21
16431,232.0,232,232
16432,697.0,697,697
16433,697.0,697,697
16434,102.0,42,197
16438,182.75,39,247
16440,147.25,8,241
16441,17.0,17,17
16442,120.5,108,133
16444,86.0,20,168
16445,697.0,697,697
16447,697.0,697,697
16448,697.0,697,697
16449,53.0,53,53
16450,697.0,697,697
16451,697.0,697,697
16454,697.0,697,697
16455,97.0,21,276
16456,224.5,37,506
16457,697.0,697,697
16458,91.52941,14,304
16460,26.5,9,44
16461,697.0,697,697
16463,61.0,1,151
16464,61.5,61,62
16466,98.833336,14,205
16469,67.5,64,71
16470,102.333336,64,166
16471,697.0,697,697
16473,124.5,123,126
16474,167.4,33,283
16475,72.5,19,126
16477,109.166664,21,285
16478,188.0,188,188
16479,697.0,697,697
16480,697.0,697,697
16482,697.0,697,697
16483,697.0,697,697
16484,133.0,133,133
16485,697.0,697,697
16488,50.5,34,67
16491,697.0,697,697
16493,83.333336,44,112
16494,697.0,697,697
16495,52.0,52,52
16496,116.5,109,124
16497,129.5,50,249
16498,174.0,174,174
16499,63.0,63,63
16500,150.66667,5,252
16503,92.0,11,235
16504,697.0,697,697
16506,697.0,697,697
16509,697.0,697,697
16510,697.0,697,697
16511,122.5,122,123
16513,697.0,697,697
16515,116.75,39,183
16516,697.0,697,697
16517,697.0,697,697
16518,194.0,194,194
16519,428.0,428,428
16520,133.5,53,214
16523,65.07692,9,184
16525,174.14285,21,476
16526,697.0,697,697
16527,697.0,697,697
16528,697.0,697,697
16529,697.0,697,697
16531,132.0,24,279
16533,141.5,35,248
16535,697.0,697,697
16536,697.0,697,697
16539,182.0,98,338
16542,697.0,697,697
16545,697.0,697,697
16546,697.0,697,697
16549,58.42857,8,124
16550,113.25,8,310
16551,53.0,53,53
16552,661.0,661,661
16553,84.666664,27,165
16554,296.0,296,296
16555,133.0,133,133
16556,90.166664,39,168
16557,697.0,697,697
16558,103.47369,9,279
16560,332.0,332,332
16561,212.0,212,212
16563,697.0,697,697
16566,92.333336,41,122
16567,33.0,33,33
16569,697.0,697,697
16570,96.28571,40,188
16571,127.5,105,150
16572,139.0,65,213
16573,206.0,206,206
16574,697.0,697,697
16581,697.0,697,697
16582,697.0,697,697
16583,697.0,697,697
16584,174.0,174,174
16586,697.0,697,697
16587,697.0,697,697
16589,132.5,35,230
16591,697.0,697,697
16592,92.5,39,199
16593,228.0,228,228
16594,697.0,697,697
16595,697.0,697,697
16596,469.0,469,469
16597,697.0,697,697
16598,697.0,697,697
16600,92.6,8,195
16601,697.0,697,697
16602,697.0,697,697
16603,17.0,17,17
16607,131.7,15,302
16609,98.333336,48,195
16610,697.0,697,697
16611,697.0,697,697
16612,163.33333,150,185
16613,697.0,697,697
16614,697.0,697,697
16616,201.0,201,201
16617,697.0,697,697
16618,67.333336,49,90
16619,697.0,697,697
16620,80.0,80,80
16621,50.0,21,96
16623,697.0,697,697
16624,117.0,117,117
16625,697.0,697,697
16626,102.42857,1,278
16627,697.0,697,697
16628,43.75,16,83
16629,171.0,171,171
16633,87.8,22,231
16634,697.0,697,697
16637,85.333336,63,102
16638,119.833336,39,216
16639,57.5,29,86
16641,697.0,697,697
16642,4.0,4,4
16643,697.0,697,697
16644,143.0,143,143
16647,35.0,35,35
16648,697.0,697,697
16650,697.0,697,697
16652,62.333332,2,110
16653,55.0,55,55
16654,134.66667,18,310
16655,63.0,14,148
16656,88.0,29,190
16657,81.666664,14,125
16658,697.0,697,697
16660,303.0,303,303
16665,697.0,697,697
16666,697.0,697,697
16667,18.0,18,18
16668,83.4,22,189
16669,55.0,55,55
16670,113.625,16,320
16672,119.818184,12,220
16674,249.0,249,249
16676,108.666664,42,168
16678,96.27273,1,302
16679,697.0,697,697
16680,697.0,697,697
16681,54.5,26,83
16682,171.5,154,189
16684,697.0,697,697
16685,697.0,697,697
16686,144.0,44,256
16688,53.0,17,109
16689,697.0,697,697
16690,129.0,129,129
16693,31.0,31,31
16696,154.0,154,154
16697,697.0,697,697
16700,71.083336,17,272
16701,159.0,21,353
16705,116.888885,1,336
16706,95.5,2,189
16708,697.0,697,697
16709,113.666664,72,154
16710,135.25,55,232
16711,114.0,114,114
16712,159.42857,106,221
16713,114.0,5,230
16714,697.0,697,697
16717,113.0,10,312
16718,697.0,697,697
16719,110.5,53,323
16720,697.0,697,697
16721,697.0,697,697
16722,102.90909,27,228
16723,697.0,697,697
16725,139.4,64,278
16726,111.666664,67,170
16727,697.0,697,697
16728,72.666664,28,120
16729,103.94444,7,279
16730,133.5,85,182
16732,697.0,697,697
16734,62.0,62,62
16735,143.0,64,225
16738,697.0,697,697
16739,697.0,697,697
16743,120.2,42,291
16744,104.666664,28,170
16745,121.666664,10,275
16746,94.5625,10,249
16747,27.0,27,27
16748,169.0,95,284
16750,52.5,11,96
16751,697.0,697,697
16752,697.0,697,697
16753,697.0,697,697
16755,100.5,89,112
16756,697.0,697,697
16757,697.0,697,697
16758,697.0,697,697
16759,211.0,211,211
16761,697.0,697,697
16762,62.5,26,99
16763,697.0,697,697
16764,85.583336,5,249
16766,697.0,697,697
16767,64.14286,12,184
16768,112.0,56,168
16769,697.0,697,697
16770,152.0,45,307
16771,107.25,22,213
16773,697.0,697,697
16774,73.333336,26,158
16775,85.1,15,203
16776,697.0,697,697
16777,177.0,177,177
16778,7.0,7,7
16779,108.8,1,304
16780,159.0,159,159
16781,697.0,697,697
16782,91.818184,12,225
16784,697.0,697,697
16788,131.0,131,131
16789,697.0,697,697
16790,89.8,12,164
16791,96.6,1,225
16792,697.0,697,697
16793,697.0,697,697
16794,60.857143,16,145
16795,697.0,697,697
16796,697.0,697,697
16800,697.0,697,697
16801,67.666664,9,165
16803,697.0,697,697
16804,247.0,247,247
16805,187.0,187,187
16806,72.0,40,110
16807,80.0,16,144
16808,267.0,267,267
16809,59.75,46,72
16810,697.0,697,697
16811,194.0,194,194
16812,697.0,697,697
16813,107.0,14,281
16814,86.6,5,324
16816,104.5,45,164
16817,120.14286,1,509
16818,82.5,4,243
16820,697.0,697,697
16823,697.0,697,697
16824,149.0,149,149
16825,176.0,176,176
16826,697.0,697,697
16828,697.0,697,697
16829,697.0,697,697
16830,697.0,697,697
16833,150.0,140,160
16834,697.0,697,697
16835,420.0,420,420
16836,77.0,77,77
16837,110.6,19,187
16838,91.0,91,91
16839,107.13043,6,309
16841,99.2,14,222
16842,71.0,55,87
16843,84.5,1,285
16846,697.0,697,697
16847,697.0,697,697
16848,697.0,697,697
16849,697.0,697,697
16850,697.0,697,697
16851,89.0,9,169
16852,697.0,697,697
16855,20.0,20,20
16856,697.0,697,697
16858,697.0,697,697
16859,117.0,117,117
16861,217.0,217,217
16863,364.0,364,364
16866,175.0,77,273
16869,51.0,10,114
16871,62.0,8,180
16873,138.0,48,296
16875,108.666664,44,152
16877,39.2,7,145
16878,697.0,697,697
16880,146.2,105,245
16882,4.0,4,4
16883,420.0,420,420
16884,697.0,697,697
16885,171.0,36,306
16887,697.0,697,697
16889,111.5,95,128
16891,195.5,59,496
16892,61.0,35,104
16893,697.0,697,697
16895,697.0,697,697
16897,14.0,14,14
16898,259.5,151,368
16899,124.4,11,281
16900,133.0,133,133
16902,697.0,697,697
16903,697.0,697,697
16904,82.76923,3,273
16905,168.0,24,377
16906,69.0,14,124
16907,98.5,56,163
16909,697.0,697,697
16910,62.0,1,202
16912,115.0,33,246
16914,697.0,697,697
16915,110.333336,35,175
16916,642.0,642,642
16918,67.0,40,103
16919,85.6,7,229
16921,697.0,697,697
16923,117.0,14,271
16924,129.5,98,161
16926,697.0,697,697
16927,233.0,233,233
16928,127.625,6,374
16929,147.5,5,251
16930,276.0,276,276
16931,82.1579,7,272
16932,697.0,697,697
16933,120.0,120,120
16934,697.0,697,697
16936,697.0,697,697
16938,288.0,248,328
16940,118.5,117,120
16942,60.714287,9,169
16943,697.0,697,697
16945,106.25,20,218
16947,697.0,697,697
16948,187.0,187,187
16949,83.2,36,140
16950,98.0,98,98
16951,4.5,2,7
16952,697.0,697,697
16953,697.0,697,697
16954,99.666664,89,116
16955,285.5,36,535
16956,697.0,697,697
16957,42.0,42,42
16959,697.0,697,697
16960,275.5,272,279
16961,697.0,697,697
16963,697.0,697,697
16965,697.0,697,697
16967,697.0,697,697
16968,104.0,104,104
16969,298.0,298,298
16971,697.0,697,697
16978,697.0,697,697
16979,91.8,8,163
16980,36.0,36,36
16982,697.0,697,697
16983,174.33333,14,268
16984,335.0,335,335
16985,153.0,45,264
16986,697.0,697,697
16987,60.2,9,138
16988,697.0,697,697
16992,120.5,30,263
16996,79.5,27,142
16997,697.0,697,697
16998,697.0,697,697
16999,51.0,51,51
17001,56.2,22,123
17002,102.5,41,164
17004,76.0,76,76
17006,125.0,57,193
17007,129.75,46,262
17010,697.0,697,697
17011,697.0,697,697
17014,136.0,92,180
17015,64.0,43,85
17017,56.92857,2,155
17018,697.0,697,697
17019,178.0,69,250
17022,697.0,697,697
17025,697.0,697,697
17026,697.0,697,697
17027,87.75,33,161
17030,697.0,697,697
17031,113.0,113,113
17033,136.5,9,264
17034,135.5,63,208
17035,214.0,214,214
17037,697.0,697,697
17038,697.0,697,697
17040,697.0,697,697
17041,167.0,82,252
17042,57.5,8,88
17043,105.0,88,127
17045,72.0,72,72
17046,697.0,697,697
17047,120.0,120,120
17048,246.5,192,301
17049,63.857143,2,129
17050,58.2,7,103
17051,697.0,697,697
17052,697.0,697,697
17053,697.0,697,697
17054,68.666664,28,108
17058,79.0,40,118
17059,129.25,51,316
17060,697.0,697,697
17061,31.8,5,59
17062,87.666664,45,123
17063,89.333336,36,126
17064,164.0,65,263
17068,55.65,1,187
17069,150.0,4,342
17070,697.0,697,697
17071,44.57143,1,134
17073,30.666666,27,35
17075,100.0,27,236
17076,312.0,237,387
17078,697.0,697,697
17080,697.0,697,697
17081,697.0,697,697
17082,137.0,137,137
17083,191.5,186,197
17084,697.0,697,697
17085,59.75,8,157
17086,170.4,65,276
17088,80.333336,8,189
17090,177.0,66,288
17091,119.833336,30,191
17092,73.666664,37,128
17094,697.0,697,697
17095,238.5,200,277
17096,92.666664,16,144
17097,116.6,15,209
17100,697.0,697,697
17101,67.5,8,127
17105,87.0,87,87
17107,64.5,19,106
17109,129.0,92,188
17110,697.0,697,697
17111,697.0,697,697
17114,76.666664,28,198
17115,218.0,169,267
17117,697.0,697,697
17118,697.0,697,697
17119,151.0,151,151
17120,697.0,697,697
17122,697.0,697,697
17123,697.0,697,697
17124,697.0,697,697
17125,697.0,697,697
17126,149.5,63,236
17128,697.0,697,697
17131,111.0,28,194
17133,125.5,108,143
17134,158.0,158,158
17135,207.0,36,348
17138,697.0,697,697
17139,117.125,29,317
17140,697.0,697,697
17142,697.0,697,697
17144,35.0,35,35
17146,95.0,95,95
17147,106.333336,58,135
17148,697.0,697,697
17152,697.0,697,697
17153,697.0,697,697
17154,697.0,697,697
17155,697.0,697,697
17157,124.0,124,124
17158,104.5,81,128
17159,75.0,54,96
17160,77.8,11,220
17162,98.0,1,179
17164,30.75,2,72
17165,697.0,697,697
17166,129.0,129,129
17169,37.0,37,37
17171,697.0,697,697
17172,697.0,697,697
17173,86.4,15,227
17174,697.0,697,697
17175,176.0,97,293
17176,697.0,697,697
17179,91.5,54,129
17180,181.0,51,311
17181,697.0,697,697
17183,90.25,14,278
17187,697.0,697,697
17188,95.4,48,151
17189,253.0,253,253
17190,697.0,697,697
17191,172.75,87,295
17193,140.0,46,197
17194,697.0,697,697
17197,697.0,697,697
17198,307.0,184,430
17201,697.0,697,697
17203,99.0,8,190
17204,214.0,170,258
17205,697.0,697,697
17206,697.0,697,697
17211,91.14286,9,230
17213,88.8,3,172
17214,63.8,10,164
17217,697.0,697,697
17218,90.666664,4,256
17219,697.0,697,697
17220,77.44444,21,263
17221,27.0,27,27
17222,697.0,697,697
17223,235.0,235,235
17226,697.0,697,697
17227,161.66667,10,289
17228,111.42857,10,174
17229,102.0,102,102
17230,31.666666,5,46
17231,78.77778,12,180
17232,136.0,136,136
17233,697.0,697,697
17234,697.0,697,697
17235,640.0,640,640
17236,127.6,19,264
17237,11.0,11,11
17238,106.5,4,315
17239,697.0,697,697
17242,105.0,105,105
17243,116.59091,5,282
17244,697.0,697,697
17245,697.0,697,697
17247,697.0,697,697
17248,697.0,697,697
17250,81.0,81,81
17251,697.0,697,697
17252,697.0,697,697
17253,697.0,697,697
17254,196.0,196,196
17255,259.0,259,259
17256,697.0,697,697
17259,397.0,397,397
17262,697.0,697,697
17263,697.0,697,697
17265,135.0,135,135
17266,31.5,30,33
17267,697.0,697,697
17268,697.0,697,697
17272,108.0,63,153
17274,697.0,697,697
17277,95.0,95,95
17278,697.0,697,697
17279,697.0,697,697
17282,126.0,126,126
17284,61.4,11,135
17286,697.0,697,697
17287,127.8,48,196
17288,109.25,3,327
17289,119.5,61,178
17290,164.0,164,164
17293,123.14286,66,242
17295,154.0,154,154
17297,697.0,697,697
17298,697.0,697,697
17299,54.0,19,73
17301,697.0,697,697
17302,90.0,48,137
17303,697.0,697,697
17306,61.0,61,61
17309,697.0,697,697
17311,238.0,238,238
17312,697.0,697,697
17314,66.666664,21,149
17315,78.125,7,286
17320,222.5,136,309
17321,697.0,697,697
17323,59.5,4,166
17324,463.0,463,463
17325,697.0,697,697
17329,301.0,301,301
17333,697.0,697,697
17334,697.0,697,697
17337,153.0,30,276
17338,167.42857,30,353
17339,270.0,270,270
17340,119.57143,1,319
17341,299.0,299,299
17343,697.0,697,697
17344,697.0,697,697
17345,90.5,43,138
17346,118.92308,4,337
17348,156.25,14,226
17349,697.0,697,697
17350,146.0,6,286
17351,697.0,697,697
17356,697.0,697,697
17357,697.0,697,697
17358,257.0,257,257
17359,697.0,697,697
17360,108.0,108,108
17361,121.0,105,137
17362,43.0,43,43
17364,120.44444,13,285
17365,76.0,30,215
17367,697.0,697,697
17368,89.2,25,139
17370,32.333332,12,47
17371,697.0,697,697
17372,74.57143,2,251
17373,90.666664,31,178
17374,63.0,63,63
17375,81.0,49,113
17376,271.0,271,271
17377,123.94444,2,289
17379,697.0,697,697
17381,697.0,697,697
17383,697.0,697,697
17384,229.0,229,229
17385,697.0,697,697
17386,101.5,34,169
17387,162.0,162,162
17388,697.0,697,697
17389,88.57143,1,309
17392,168.0,168,168
17394,697.0,697,697
17396,697.0,697,697
17397,697.0,697,697
17398,45.0,45,45
17400,37.0,1,99
17402,126.833336,4,482
17403,697.0,697,697
17404,178.0,87,266
17405,58.5,47,70
17406,415.0,415,415
17409,94.0,94,94
17410,237.5,118,302
17411,124.5,63,186
17412,160.83333,6,307
17415,697.0,697,697
17416,44.4,18,78
17418,281.0,281,281
17419,115.8,11,310
17420,323.0,121,525
17422,116.0,11,276
17423,141.0,141,141
17425,697.0,697,697
17426,152.66667,84,240
17428,113.30769,6,221
17429,91.0,62,120
17430,302.0,302,302
17431,697.0,697,697
17432,283.0,283,283
17433,697.0,697,697
17434,119.833336,7,278
17436,107.0,107,107
17438,697.0,697,697
17442,87.8,11,120
17444,140.0,140,140
17446,697.0,697,697
17447,31.0,31,31
17449,83.8,19,138
17450,10.0,1,15
17451,48.5,24,104
17453,165.0,165,165
17454,55.666668,41,66
17455,697.0,697,697
17456,697.0,697,697
17457,37.0,37,37
17458,697.0,697,697
17459,17.0,17,17
17460,45.0,42,50
17461,37.0,37,37
17462,224.0,224,224
17463,74.25,33,127
17464,697.0,697,697
17466,68.0,68,68
17469,53.0,12,108
17470,146.75,32,296
17472,30.0,11,49
17475,697.0,697,697
17480,697.0,697,697
17481,181.0,120,258
17483,59.5,40,79
17486,697.0,697,697
17489,35.0,35,35
17490,76.5,8,109
17491,145.75,65,259
17492,697.0,697,697
17495,32.0,32,32
17496,697.0,697,697
17498,697.0,697,697
17499,697.0,697,697
17501,697.0,697,697
17502,25.0,9,41
17503,182.0,182,182
17504,31.6,2,81
17505,131.0,131,131
17506,697.0,697,697
17507,21.0,21,21
17508,697.0,697,697
17509,47.5,3,92
17510,697.0,697,697
17511,99.47619,4,250
17512,84.0,11,259
17514,697.0,697,697
17515,66.0,50,86
17516,99.333336,14,186
17517,697.0,697,697
17519,105.6,33,284
17520,697.0,697,697
17521,84.0,14,154
17522,46.75,12,112
17523,8.0,8,8
17524,697.0,697,697
17525,697.0,697,697
17526,121.0,93,149
17527,55.0,27,109
17528,58.0,6,102
17530,67.5,7,156
17531,697.0,697,697
17534,697.0,697,697
17535,697.0,697,697
17537,39.0,39,39
17538,697.0,697,697
17540,292.0,292,292
17542,697.0,697,697
17545,697.0,697,697
17548,697.0,697,697
17550,131.0,131,131
17551,697.0,697,697
17552,302.5,11,594
17554,58.75,13,103
17555,80.0,80,80
17556,697.0,697,697
17557,33.5,30,37
17560,49.0,49,49
17561,697.0,697,697
17562,46.166668,12,123
17564,28.0,20,36
17566,306.0,306,306
17567,121.57143,15,369
17569,697.0,697,697
17571,124.0,95,153
17572,272.33334,96,458
17573,47.0,26,68
17574,697.0,697,697
17576,92.23529,1,280
17578,697.0,697,697
17579,58.0,42,74
17580,46.0,46,46
17581,127.22222,31,336
17582,697.0,697,697
17584,55.0,55,55
17585,65.0,41,93
17588,697.0,697,697
17589,78.666664,23,185
17590,78.0,23,133
17591,73.666664,19,196
17593,87.5,22,186
17594,169.0,169,169
17595,289.0,289,289
17596,131.66667,16,326
17597,697.0,697,697
17600,697.0,697,697
17601,697.0,697,697
17602,85.6,20,170
17603,697.0,697,697
17604,125.0,125,125
17608,697.0,697,697
17609,99.0,5,259
17611,98.23077,4,236
17612,110.8,36,202
17613,54.8,21,128
17614,697.0,697,697
17615,133.5,132,135
17618,82.5,22,143
17619,697.0,697,697
17621,166.5,42,291
17623,697.0,697,697
17624,204.0,204,204
17625,79.666664,33,117
17629,115.666664,2,212
17630,63.0,63,63
17631,56.5,18,95
17633,51.0,32,72
17634,87.25,30,226
17636,697.0,697,697
17637,5.0,5,5
17642,175.0,175,175
17643,697.0,697,697
17644,89.28571,25,195
17646,102.5,33,172
17647,697.0,697,697
17648,94.5,57,132
17649,697.0,697,697
17651,66.5,8,132
17652,120.90909,17,217
17653,2.0,2,2
17654,697.0,697,697
17655,130.66667,30,355
17656,87.25,8,162
17658,697.0,697,697
17659,95.0,5,307
17660,697.0,697,697
17663,116.0,36,276
17664,16.0,16,16
17666,33.0,33,33
17667,239.66667,93,332
17668,213.0,213,213
17669,41.0,7,78
17670,697.0,697,697
17671,287.33334,201,449
17672,232.0,232,232
17673,72.6,24,124
17674,697.0,697,697
17675,111.46154,3,313
17676,139.4,106,212
17677,134.3077,13,281
17678,697.0,697,697
17679,697.0,697,697
17680,697.0,697,697
17682,108.6,4,357
17684,697.0,697,697
17685,142.2,15,336
17686,142.5,49,220
17690,106.916664,13,273
17691,187.0,187,187
17692,94.666664,19,199
17693,697.0,697,697
17694,697.0,697,697
17695,40.0,40,40
17696,89.833336,1,264
17697,697.0,697,697
17698,697.0,697,697
17700,167.0,118,216
17701,697.0,697,697
17702,39.0,19,55
17703,81.0,29,133
17704,71.0,71,71
17705,79.375,15,224
17706,86.818184,5,195
17707,5.0,5,5
17708,107.0,107,107
17709,697.0,697,697
17711,279.0,279,279
17712,697.0,697,697
17714,697.0,697,697
17716,46.857143,11,97
17718,697.0,697,697
17719,82.14286,2,226
17720,99.5,87,112
17722,80.0,34,160
17723,697.0,697,697
17724,33.5,9,58
17725,25.1,12,34
17727,697.0,697,697
17728,80.0,33,127
17730,63.666668,7,200
17731,189.5,182,197
17732,697.0,697,697
17733,71.0,71,71
17734,90.0,83,97
17735,67.94118,1,198
17736,697.0,697,697
17737,10.0,10,10
17738,145.0,129,161
17739,160.8,119,291
17742,697.0,697,697
17744,97.6,8,255
17746,697.0,697,697
17749,78.0,78,78
17750,27.0,17,34
17754,122.5,71,213
17757,110.13793,2,272
17758,58.6,16,145
17759,152.0,152,152
17760,675.0,675,675
17761,697.0,697,697
17763,697.0,697,697
17764,46.0,46,46
17765,41.0,36,46
17767,697.0,697,697
17768,82.5,15,150
17769,68.0,4,156
17770,111.0,111,111
17771,267.0,267,267
17772,697.0,697,697
17774,97.333336,89,104
17777,38.0,15,61
17779,61.0,56,66
17781,697.0,697,697
17783,116.0,116,116
17785,697.0,697,697
17786,232.0,232,232
17787,191.33333,66,314
17789,697.0,697,697
17790,96.454544,4,289
17791,697.0,697,697
17793,697.0,697,697
17795,85.0,85,85
17796,321.33334,214,477
17797,42.0,42,42
17799,118.625,3,312
17800,112.75,26,252
17802,370.5,79,662
17805,697.0,697,697
17806,697.0,697,697
17809,310.5,288,333
17811,87.62162,1,289
17812,177.66667,3,317
17813,193.0,111,318
17816,100.0,56,184
17817,52.0,52,52
17819,340.0,340,340
17824,697.0,697,697
17827,297.0,206,388
17828,51.5,16,87
17829,697.0,697,697
17830,84.5,27,142
17831,697.0,697,697
17832,697.0,697,697
17835,77.5,14,141
17836,697.0,697,697
17837,64.42857,7,184
17838,159.75,4,262
17839,697.0,697,697
17841,56.045044,1,321
17843,697.0,697,697
17844,697.0,697,697
17848,45.5,20,80
17849,103.0,103,103
17850,31.0,31,31
17852,697.0,697,697
17854,71.0,71,71
17855,697.0,697,697
17856,48.0,48,48
17858,134.42857,52,256
17859,697.0,697,697
17860,697.0,697,697
17861,75.166664,35,156
17862,697.0,697,697
17863,109.4,51,266
